enemy	apocalypse in other media	none
fire	happy valley racecourse fire	none
data	synthetic biology open language	none
system	identification friend or foe	none
airport	guăˇpiles airport	none
les mureaux 3	seat	none
hp application security center	set	hypernym
document	act of independence of central america	none
title	viscount savage	none
organization	land trust alliance	none
diplomat	josep maria pons irazazăˇbal	none
document	diploma ottonianum	none
system	zolotaya korona	none
pseudonym	wade everett	none
data	lossy compression	hyponym
consultant	laurence llewelyn-bowen	none
frog	coleman frog	none
acronym	sesamo	none
label	paramount records (1969)	none
frog	odorrana jingdongensis	none
organization	ontario visual heritage project	none
frog	eupsophus calcaratus	none
safety	charles emanuel	none
pageant	miss ohio teen usa	none
joint functional component command for integrated missile defense	component	none
nadia granados	artist	none
system	abra river	none
virus	sea turtle tornovirus 1	none
diplomat	abdul rahman hassan azzam	none
server	xnest	instance
airport	university of oklahoma westheimer airport	none
blend	russian caravan	none
section	garda síochána reserve	none
printer	hieronymus froben	none
category	sustainable landscape architecture	none
tile-gx	family	none
delegation	irewole	none
section	brumunddal fotball	none
dvd	scandalous travelers	none
dvd	live at the montreal jazz festival	none
organization	indian football association	none
war	i'm writing to you, sammy	none
category	contagious disease	none
acronym	bas hybrid	none
acronym	complete circumferential peripheral and deep margin assessment	none
title	count of valença	none
duo	bosco–caesar	none
database	refdb (chemistry)	none
organization	international union for conservation of nature	none
global information assurance certification	entity	hypernym
organization	international house of prayer	none
organization	list of current invicta fc fighters	none
airport	alice springs airport	none
defender	lina bäcklin	none
frog	upland burrowing tree frog	none
openlaw	project	none
title	earl of newport	none
organization	national association for black veterans	none
doxbin	document	concept
organization	latin american integration association	none
guard	fred boensch	none
system	gliese 829	none
organization	ontario association of certified engineering technicians and technologists	none
section	yser front	none
diplomat	isabel allende karam	none
multiotp	class	hypernym
diplomat	william boswell	none
airport	borama airport	none
website	veooz	none
virus	soybean mosaic virus	none
duo	eddie & ernie	none
dvd	the collection (tnt dvd)	none
diplomat	douglas macarthur ii	none
title	nwa georgia heavyweight championship	none
label	rootless cosmopolitan	none
storage made easy	broker	hypernym
label	v.i.s.a.	none
system	data access in real time	none
shark	ocellated angelshark	none
defender	nino sutidze	none
computer	remote computer	none
diplomat	michael strøm lie	none
website	experiment (website)	none
pseudonym	savitri devi	none
guard	chris best	none
airport	buchanan airport	none
beast	blink dog	none
property	frustberg house	none
label	nikt nic nie wie	none
radio	ralph snelgrove	none
airport	kathrinstadt airport	none
germanism (linguistics)	word	none
defender	tim martin (soccer)	none
label	pm records	none
system	model 204	none
defender	taras puchkovskyi	none
firewall	peerblock	instance
factor	m protein (streptococcus)	none
organization	children of vietnam	none
bruce	harmony row	none
defender	víctor cabrera (argentine footballer)	none
diplomat	con cremin	none
software	opencanvas	none
defender	sergei terentyev	none
multi-factor authentication	method	hypernym
airport	abbaye airport	none
policy	policy of standardisation	none
software	jboss operations network	instance
computer	durango f85	none
title	world middleweight championship (national wrestling association)	none
airport	canala airport	none
airport	san gerăłnimo aerodrome	none
organization	bravo volunteer ambulance	none
title	batman: knightfall	none
pseudonym	chang noi	none
airport	orán airport	none
category	the egyptian halls	none
system	diskcryptor	instance
organization	patriotic movement for national rebirth	none
title	henderson-stewart baronets	none
title	the infamous john friend	none
diplomat	stephen m. young (diplomat)	none
frog	oreophryne flava	none
system	joint precision approach and landing system	none
airport	george bush intercontinental airport	none
airport	farsund airport, lista	none
airport	isla talcan airport	none
diplomat	alexei crăcan	none
duo	sabbo and kuti	none
software	1000minds	none
delorean time machine	device	none
category	balmory hall	none
system	hydraulic launch assist	none
duo	getto & gastam	none
system	transformed cladistics	none
organization	order of heptasophs	none
frog	aplastodiscus weygoldti	none
defender	artur novotryasov	none
airport	seitenstetten airport	none
organization	sociedad mexicana de geografă	none
duo	vamps (band)	none
hightail	service	none
system	eagle score	none
system	power brakes	none
software	sap crm	instance
frog	otophryne robusta	none
organization	magnolia public schools	none
applied physics laboratory	center	none
system	revised romanization of korean	none
process architecture	design	none
label	riva records	none
title	the buik of alexander	none
smartphone	samsung galaxy mini 2	instance
organization	rainbow hospice	none
defender	edmond mouele	none
system	totalitarianism	none
label	i luv money records	none
title	penlop of trongsa	none
airport	proposed thames airport	none
printer	lydia bailey (printer)	none
system	mymathlab	none
airport	clarence a. bain airport	none
airport	quinhagak airport	none
system	transponder landing system	none
claria corporation	company	none
organization	lithuanian research and studies center	none
organization	delasem	none
airport	stuart powell field	none
frog	pristimantis eurydactylus	none
diplomat	david c. halsted	none
adviser	paul pleiger	none
airport	ed-air airport	none
duo	hi fashion	none
system	dotcms	none
airport	rach gia airport	none
software	papers (software)	instance
airport	san miguel south airport	none
label	independent record label	none
airport	esperance airport	none
dvd	il demonio nera	none
computer	gamesmaster (magazine)	none
schneider electric	corporation	none
system	galician transversal railway	none
document	driving licence in albania	none
de la rue	manufacturer	none
system	ldraw	none
title	small town saturday night (song)	none
duo	zugezogen maskulin	none
defender	ivan josović	none
frog	pseudophilautus steineri	none
property	benjamin bushnell farm	none
airport	moma airport (congo)	none
land	tylers common	none
seed	coffee bean	none
war	hans bethge (aviator)	none
war	francis turner (aviator)	none
airport	japura airport	none
system	rx j0806.3 1527	none
system	electronic document system	none
label	hayat production	none
war	otto esswein	none
frog	phrynobatrachus minutus	none
computer	linux-libre	none
frog	asterophrys turpicola	none
frog	proceratophrys avelinoi	none
fire	stubble burning	none
hardwired (film)	film	none
organization	carrotmob	none
defender	markus jonsson	none
system	mwc 349	none
system	solskifte	none
diplomat	susan cox	none
kura (company)	company	none
c-mac	variant	none
rootpipe	vulnerability	hypernym
system	ccir system i	none
airport	changbaishan airport	none
airport	harun thohir airport	none
title	will yow walke the woods soe wylde	none
system	secular education	none
blog	wesleying	none
airport	chistopol airport	none
section	hanford reach	none
detection	survey meter	none
defender	edemir rodră	none
organization	astronomical league	none
system	tipanet	none
organization	alliance of concerned teachers	none
diplomat	xu liang	none
airport	gusap airport	none
software	eatherway	none
organization	coalition against communalism	none
frog	faro island tree frog	none
website	single-serving site	none
cc	kawasaki h2 mach iv	none
organization	national academy of sciences	none
war	the worst is yet to come	none
organization	national natural resources conservation foundation	none
blend	celadrin (joint cream)	none
system	z battery	none
defender	bojan miljuĺˇ	none
title	ndlovukati	none
starteam	system	none
airport	sochi international airport	none
software	akushaper	none
label	pharmacy records	none
system	sailfish os	none
radio	icn radio	none
label	ant-zen	none
opensc	set	none
website	pidba: the paleoindian database of the americas	none
halfnoise	ep	none
war	the stone carvers	none
system	semantic copyright	none
title	treasurer of queensland	none
software	corel aftershot pro	none
reboot	fuzzy nation	none
system	msq-51 aerial target control central	none
title	nevada (comics)	none
system	clansman	none
war	when alexander takes his ragtime band to france	none
database	political reviewnet	none
computer	ethel bellamy	none
airport	burketown airport	none
system	disparate system	none
label	qizilbash	none
label	redbird records	none
airport	hua hin airport	none
printer	pyotr mstislavets	none
